Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
1,ASTS,Technology,Communication Equipment,NASDAQ,594.65,99,99,98,7,2532088320,33.08000183105469
2,WGS,Healthcare,Health Information Services,NASDAQ,527.82,99,99,99,99,671555136,29.6200008392334
3,ATER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,501.87,99,99,99,34,16871360,3.200000047683716
4,TLSIW,Healthcare,Medical Devices,NASDAQ,457.54,99,99,99,99,n/a,1.149999976158142
5,LENZ,Healthcare,Biotechnology,NASDAQ,446.1,99,99,99,91,467792032,24.719999313354492
6,MDIA,Communication Services,Broadcasting,NASDAQ,421.42,99,99,96,7,132641344,3.4049999713897705
7,CRBP,Healthcare,Biotechnology,NASDAQ,377.28,99,99,99,99,468184352,55.380001068115234
8,LBPH,Healthcare,Biotechnology,NASDAQ,366.71,99,99,98,99,738721920,35.38999938964844
9,SEZL,Financial Services,Credit Services,NASDAQ,350.84,99,99,99,98,469543264,134.35000610351562
10,GDC,Communication Services,Electronic Gaming & Multimedia,NASDAQ,339.18,99,80,5,4,10736424,6.929999828338623
11,SMMT,Healthcare,Biotechnology,NASDAQ,328.26,99,99,99,97,5601800704,12.0
12,LUMN,Communication Services,Telecom Services,NYSE,325.25,99,99,20,32,1086092800,5.380000114440918
13,INSG,Technology,Communication Equipment,NASDAQ,324.27,99,98,98,18,103737712,15.270000457763672
14,FTEL,Consumer Cyclical,Specialty Retail,NASDAQ,320.35,99,99,99,98,497564096,14.079999923706055
15,NISN,Financial Services,Credit Services,NASDAQ,312.57,99,99,31,78,13619664,11.90999984741211
16,SCPX,Healthcare,Biotechnology,NYSE MKT,310.31,99,0,3,18,10265812,0.8999999761581421
17,CADL,Healthcare,Biotechnology,NASDAQ,309.0,99,99,99,83,199960320,6.079999923706055
18,PSNL,Healthcare,Diagnostics & Research,NASDAQ,305.7,99,99,21,47,65442888,5.389999866485596
19,SHCRW,Healthcare,Health Information Services,NASDAQ,303.42,99,99,4,4,n/a,0.09000000357627869
20,BURU,Industrials,Specialty Industrial Machinery,NYSE MKT,301.0,99,99,11,4,7003263,0.8220000267028809
21,SLNO,Healthcare,Biotechnology,NASDAQ,300.6,99,99,99,99,1734692864,49.79999923706055
22,NEON,Technology,Electronic Components,NASDAQ,296.47,99,93,87,7,30719000,6.019999980926514
23,AGBA,Financial Services,Asset Management,NASDAQ,294.76,99,99,99,6,229691088,2.490000009536743
24,DOGZ,Consumer Cyclical,Leisure,NASDAQ,290.29,99,99,97,89,201654288,22.969999313354492
25,RNA,Healthcare,Biotechnology,NASDAQ,282.48,99,99,99,98,4130786048,41.709999084472656
26,RGS,Consumer Cyclical,Personal Services,NASDAQ,274.13,99,99,2,10,10647367,19.649999618530273
27,RCAT,Technology,Computer Hardware,NASDAQ,270.16,99,98,50,55,75767136,2.7300000190734863
28,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,267.07,99,99,98,98,51737596,9.119999885559082
29,ISPOW,Consumer Cyclical,Travel Services,NASDAQ,261.93,99,97,3,10,n/a,0.027000000700354576
30,ADMA,Healthcare,Biotechnology,NASDAQ,260.52,99,99,99,95,2461811456,16.8700008392334
31,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,259.0,99,97,93,16,624490496,39.290000915527344
32,VRAX,Healthcare,Biotechnology,NASDAQ,257.46,99,38,89,1,4558467,3.9600000381469727
33,SWVL,Technology,Software—Application,NASDAQ,254.23,99,99,99,99,79203824,5.650000095367432
34,GTHX,Healthcare,Biotechnology,NASDAQ,253.14,99,95,71,80,133840384,7.130000114440918
35,CMMB,Healthcare,Biotechnology,NASDAQ,248.08,99,86,84,57,13479612,2.4200000762939453
36,EUDA,Healthcare,Health Information Services,NASDAQ,246.77,99,99,97,25,93790424,4.420000076293945
37,CLOV,Healthcare,Healthcare Plans,NASDAQ,246.02,99,98,81,17,546080704,2.865000009536743
38,LSF,Consumer Defensive,Packaged Foods,NYSE MKT,245.37,99,99,99,96,41906316,3.819999933242798
39,AEYE,Technology,Software - Application,NASDAQ,238.81,99,99,99,95,212526320,20.940000534057617
40,RZLT,Healthcare,Biotechnology,NASDAQ,237.94,99,99,99,92,199377680,4.699999809265137
41,DAVE,Technology,Software—Application,NASDAQ,237.14,99,99,99,99,470895648,36.86000061035156
42,RAIL,Industrials,Railroads,NASDAQ,236.72,99,58,87,73,67358160,7.869999885559082
43,MBRX,Healthcare,Biotechnology,NASDAQ,231.91,99,99,99,40,9199929,2.4100000858306885
44,CATX,Healthcare,Medical Devices,NYSE MKT,231.09,99,98,99,99,804254976,14.979999542236328
45,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,229.94,99,98,81,41,17891930,4.230000019073486
46,AVAH,Healthcare,Medical Care Facilities,NASDAQ,218.39,99,98,89,91,507880608,5.420000076293945
47,DCTH,Healthcare,Medical Devices,NASDAQ,217.54,99,97,95,28,212283504,10.859999656677246
48,QTTB,Healthcare,Biotechnology,NASDAQ,216.28,99,98,88,72,217226800,41.900001525878906
49,REAX,Real Estate,Real Estate Services,NASDAQ,213.93,99,98,99,98,728804992,5.829999923706055
50,JANX,Healthcare,Biotechnology,NASDAQ,213.48,99,99,99,99,2094768384,44.470001220703125
51,CDNA,Healthcare,Diagnostics & Research,NASDAQ,213.41,99,99,95,68,734330176,27.68000030517578
52,EOSE,Industrials,Electrical Equipment & Parts,NASDAQ,212.14,99,97,6,8,164025680,2.440000057220459
53,UAMY,Basic Materials,Other Industrial Metals & Mining,NYSE MKT,210.67,99,86,77,20,38072932,0.7200000286102295
54,BRFH,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,210.27,99,98,62,13,37830144,3.640000104904175
55,HRTG,Financial Services,Insurance—Property & Casualty,NYSE,209.94,99,74,89,94,229773744,16.649999618530273
56,ZETA,Technology,Software—Application,NYSE,205.72,99,98,97,75,3581592576,24.8799991607666
57,CURI,Communication Services,Broadcasting,NASDAQ,204.65,99,93,95,12,60566304,1.6699999570846558
58,CRIS,Healthcare,Biotechnology,NASDAQ,203.06,99,98,99,99,45973824,5.199999809265137
59,ALTS,n/a,n/a,NASDAQ,202.85,99,97,99,99,n/a,2.190000057220459
60,XTLB,Healthcare,Biotechnology,NASDAQ,201.69,99,98,99,28,11878951,2.6500000953674316
61,SLNHP,Financial Services,Capital Markets,NASDAQ,200.87,99,99,93,85,n/a,5.849999904632568
62,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,199.11,98,99,99,99,12955388928,144.74000549316406
63,FTAI,Industrials,Rental & Leasing Services,NASDAQ,198.36,98,98,98,95,9574752256,119.41000366210938
64,COMM,Technology,Communication Equipment,NASDAQ,197.9,98,95,21,5,256855168,3.859999895095825
65,BGM,n/a,n/a,NASDAQ,196.03,98,97,77,55,n/a,6.929999828338623
66,TROO,Technology,Software—Application,NASDAQ,195.21,98,98,13,7,155444944,4.579999923706055
67,INSM,Healthcare,Biotechnology,NASDAQ,194.64,98,99,98,74,10697345024,75.25
